admission_date,temperature_2m_mean_C,temperature_2m_max_C,temperature_2m_min_C,apparent_temperature_mean_C,apparent_temperature_max_C,apparent_temperature_min_C,precipitation_sum_mm,wind_speed_10m_max_km_h,wind_gusts_10m_max_km_h,wind_direction_10m_dominant_degree,shortwave_radiation_sum_MJ_m_square,precipitation_hours_h,rain_sum_mm,snowfall_sum_cm
2021-11-09,20.4,26.6,15.1,16.5,23.2,10.9,0.00,18.1,27.0,82,15.70,0.0,0.00,0.00
2021-11-10,21.5,29.8,15.2,17.9,26.1,12.2,0.00,26.2,38.2,150,15.74,0.0,0.00,0.00
2021-11-11,23.4,30.4,17.5,18.1,24.2,12.8,0.00,39.7,61.2,210,17.46,0.0,0.00,0.00
2021-11-12,23.0,30.5,17.0,18.6,26.5,13.1,0.00,23.3,34.2,241,17.15,0.0,0.00,0.00
2021-11-13,20.7,28.0,14.2,16.4,23.4,9.7,0.00,21.3,31.0,97,17.17,0.0,0.00,0.00
2021-11-14,20.2,26.8,14.3,16.8,22.6,11.2,0.00,20.1,32.8,130,16.52,0.0,0.00,0.00
2021-11-15,20.7,27.6,14.0,17.2,23.7,10.9,0.00,21.2,33.8,153,15.89,0.0,0.00,0.00
2021-11-16,22.2,28.2,16.7,18.3,24.5,12.9,0.00,22.8,37.4,240,15.32,0.0,0.00,0.00
2021-11-17,18.6,24.1,13.6,15.6,21.3,10.0,0.00,17.0,27.0,34,16.44,0.0,0.00,0.00
2021-11-18,18.6,24.8,12.1,15.8,22.5,9.6,0.00,16.7,23.4,77,16.37,0.0,0.00,0.00
2021-11-19,21.0,28.4,14.9,16.5,23.1,11.0,0.00,31.5,47.2,146,15.97,0.0,0.00,0.00
2021-11-20,23.0,28.5,17.9,18.7,23.2,14.7,0.00,30.0,46.4,221,16.24,0.0,0.00,0.00
2021-11-21,21.5,27.4,16.6,19.0,26.0,12.3,0.00,15.0,23.8,226,14.31,0.0,0.00,0.00
2021-11-22,22.0,27.8,16.0,19.9,25.6,14.5,0.00,15.2,25.9,352,15.83,0.0,0.00,0.00
2021-11-23,20.1,25.1,15.8,17.4,22.8,13.6,0.00,22.1,36.7,48,15.60,0.0,0.00,0.00
2021-11-24,18.7,24.5,13.5,15.2,21.5,9.9,0.00,19.8,33.5,85,15.79,0.0,0.00,0.00
2021-11-25,20.3,28.0,13.8,16.3,22.9,9.9,0.00,26.0,40.7,157,16.12,0.0,0.00,0.00
2021-11-26,21.5,28.6,15.5,18.3,25.8,12.0,0.00,22.1,36.7,171,15.69,0.0,0.00,0.00
2021-11-27,21.0,27.4,14.8,18.4,25.4,12.9,0.00,20.9,30.2,63,15.61,0.0,0.00,0.00
2021-11-28,18.8,24.6,13.4,15.5,21.6,10.0,0.00,13.6,25.6,66,15.57,0.0,0.00,0.00
2021-11-29,17.8,24.9,12.2,14.7,21.7,9.2,0.00,12.9,23.0,40,15.82,0.0,0.00,0.00
2021-11-30,17.9,24.8,10.4,14.6,21.7,6.8,0.00,9.0,16.2,307,16.02,0.0,0.00,0.00
2021-12-01,18.6,26.9,10.1,14.6,22.2,6.3,0.00,17.7,30.6,194,16.03,0.0,0.00,0.00
2021-12-02,19.3,27.5,12.9,14.6,23.0,8.0,0.00,23.7,38.5,215,16.01,0.0,0.00,0.00
2021-12-03,15.5,20.5,10.9,12.1,17.4,7.9,0.00,19.3,32.8,53,15.52,0.0,0.00,0.00
2021-12-04,15.1,22.2,8.8,11.5,19.1,4.7,0.00,14.3,20.5,106,15.50,0.0,0.00,0.00
2021-12-05,17.6,26.0,10.6,13.3,21.1,6.4,0.00,18.8,32.4,175,15.84,0.0,0.00,0.00
2021-12-06,18.2,25.1,11.8,14.5,22.1,7.8,0.00,16.3,28.1,306,15.45,0.0,0.00,0.00
2021-12-07,16.6,23.1,10.4,13.1,20.2,6.6,0.00,13.3,22.0,74,15.54,0.0,0.00,0.00
2021-12-08,17.7,26.1,10.9,13.6,22.1,6.8,0.00,20.9,34.6,158,15.66,0.0,0.00,0.00
2021-12-09,17.8,25.1,12.0,13.9,20.2,8.0,0.00,21.7,35.6,282,15.64,0.0,0.00,0.00
2021-12-10,14.6,20.6,9.0,10.8,16.6,5.5,0.00,15.6,28.4,51,15.35,0.0,0.00,0.00
2021-12-11,13.4,19.9,7.6,10.1,17.1,4.0,0.00,12.9,21.6,88,15.36,0.0,0.00,0.00
2021-12-12,13.9,21.1,6.8,10.9,18.7,3.9,0.00,11.5,16.9,63,15.14,0.0,0.00,0.00
2021-12-13,13.5,20.5,6.9,9.8,17.8,3.4,0.00,12.1,15.8,86,15.50,0.0,0.00,0.00
2021-12-14,13.8,21.9,6.2,8.9,17.1,1.3,0.00,17.1,26.6,141,15.48,0.0,0.00,0.00
2021-12-15,15.5,22.8,10.2,10.6,17.3,5.4,0.00,20.1,33.1,164,12.63,0.0,0.00,0.00
2021-12-16,17.8,25.5,11.2,12.8,21.4,5.6,0.00,20.9,29.9,166,14.55,0.0,0.00,0.00
2021-12-17,19.4,25.8,14.0,14.5,20.3,9.4,0.00,30.2,47.5,174,13.80,0.0,0.00,0.00
2021-12-18,20.4,27.1,15.2,16.3,23.4,10.6,0.00,27.9,40.7,177,13.99,0.0,0.00,0.00
2021-12-19,21.0,27.9,15.4,17.9,25.4,11.8,0.00,22.9,32.8,190,13.60,0.0,0.00,0.00
2021-12-20,21.9,28.0,16.8,17.9,22.9,13.0,0.00,25.9,39.6,180,13.76,0.0,0.00,0.00
2021-12-21,18.0,21.2,12.6,14.3,16.9,8.5,0.00,21.3,35.6,351,14.72,0.0,0.00,0.00
2021-12-22,12.4,17.0,8.3,8.0,12.1,4.5,0.00,17.1,27.0,57,8.59,0.0,0.00,0.00
2021-12-23,15.6,23.0,9.4,10.8,18.8,4.5,0.00,20.7,32.8,137,14.66,0.0,0.00,0.00
2021-12-24,18.9,25.5,13.1,14.8,21.8,8.4,0.00,28.0,44.3,202,13.52,0.0,0.00,0.00
2021-12-25,15.0,17.5,9.6,10.9,14.1,5.3,17.10,27.7,42.1,57,7.71,7.0,17.10,0.00
2021-12-26,9.6,12.0,7.3,5.6,8.0,3.9,7.50,24.5,37.4,66,8.83,7.0,7.50,0.00
2021-12-27,10.5,14.9,7.0,7.9,12.4,3.7,0.00,16.7,24.5,83,10.60,0.0,0.00,0.00
2021-12-28,13.1,19.3,8.6,10.2,16.5,5.2,0.20,20.1,32.4,123,13.97,1.0,0.20,0.00
2021-12-29,12.9,17.5,11.1,10.5,15.8,7.9,13.80,24.9,36.4,169,7.74,13.0,13.80,0.00
2021-12-30,14.2,19.4,10.4,12.0,16.6,8.3,0.70,22.3,35.3,226,14.95,3.0,0.70,0.00
2021-12-31,13.0,17.8,8.6,11.1,16.1,6.3,3.50,20.9,31.7,88,11.26,8.0,3.50,0.00
2022-01-01,13.7,18.2,10.6,11.5,16.5,8.2,9.40,27.6,42.5,119,9.39,11.0,9.40,0.00
2022-01-02,15.1,19.3,10.2,13.0,16.1,8.1,7.70,26.8,43.2,244,13.02,5.0,7.70,0.00
2022-01-03,10.4,14.3,7.2,8.2,12.4,4.4,0.00,16.0,27.4,308,15.40,0.0,0.00,0.00
2022-01-04,9.6,14.6,6.2,7.2,11.9,3.6,0.00,16.3,28.1,324,15.35,0.0,0.00,0.00
2022-01-05,9.1,15.1,4.5,6.3,11.4,1.6,0.00,17.7,29.2,314,15.72,0.0,0.00,0.00
2022-01-06,9.1,15.2,4.4,6.7,12.7,1.6,0.00,12.0,21.2,357,15.66,0.0,0.00,0.00
2022-01-07,9.2,15.6,4.4,7.0,13.3,1.9,0.00,11.2,16.2,120,14.28,0.0,0.00,0.00
2022-01-08,11.6,19.2,6.0,8.5,16.5,2.5,0.00,15.3,22.3,142,14.99,0.0,0.00,0.00
2022-01-09,13.5,21.2,8.1,9.1,16.0,3.8,0.00,20.6,31.7,141,15.45,0.0,0.00,0.00
2022-01-10,15.9,23.5,9.7,11.1,18.8,4.8,0.00,21.3,32.8,159,15.17,0.0,0.00,0.00
2022-01-11,17.8,22.8,13.9,14.5,20.8,10.2,0.00,27.2,39.2,156,13.68,0.0,0.00,0.00
2022-01-12,17.7,25.0,11.6,14.9,22.6,8.2,0.00,16.0,23.4,137,15.38,0.0,0.00,0.00
2022-01-13,19.5,27.5,13.5,15.0,21.7,9.3,0.00,29.7,46.4,180,15.11,0.0,0.00,0.00
2022-01-14,17.8,24.0,14.7,15.5,21.9,12.1,11.00,31.9,50.4,224,9.27,8.0,11.00,0.00
2022-01-15,15.1,19.4,11.2,13.9,17.5,9.1,0.20,15.8,26.6,250,14.36,1.0,0.20,0.00
2022-01-16,11.4,17.0,7.3,7.7,12.9,3.5,0.00,22.0,34.6,272,16.56,0.0,0.00,0.00
2022-01-17,11.7,19.2,5.2,9.0,16.6,1.5,0.00,13.1,20.5,250,16.24,0.0,0.00,0.00
2022-01-18,10.4,12.1,6.9,7.0,10.7,2.5,0.00,23.8,37.8,55,10.14,0.0,0.00,0.00
2022-01-19,10.4,17.0,5.4,7.8,15.3,2.2,0.00,15.5,24.8,102,13.13,0.0,0.00,0.00
2022-01-20,11.0,17.1,6.6,7.7,13.4,2.1,0.00,23.1,33.5,346,16.52,0.0,0.00,0.00
2022-01-21,6.1,10.8,1.6,1.1,5.7,-3.4,0.00,21.0,34.9,37,17.33,0.0,0.00,0.00
2022-01-22,7.1,14.4,0.8,2.7,9.7,-3.5,0.00,15.6,23.4,105,16.55,0.0,0.00,0.00
2022-01-23,12.3,22.0,5.1,7.5,17.8,-0.0,0.00,19.5,33.1,158,16.82,0.0,0.00,0.00
2022-01-24,16.5,24.0,10.4,12.8,20.6,4.8,0.00,23.1,38.9,221,15.87,0.0,0.00,0.00
2022-01-25,15.8,23.2,9.5,11.7,18.7,5.2,0.00,21.5,33.1,108,16.73,0.0,0.00,0.00
2022-01-26,19.7,28.2,13.6,14.5,22.2,8.7,0.00,27.7,43.6,182,16.90,0.0,0.00,0.00
2022-01-27,16.2,18.9,10.4,11.2,13.4,5.3,0.00,26.0,41.8,313,17.06,0.0,0.00,0.00
2022-01-28,10.6,15.1,7.4,5.4,9.6,2.6,0.00,19.7,33.1,61,13.80,0.0,0.00,0.00
2022-01-29,11.8,18.8,5.3,6.8,13.6,0.8,0.00,22.0,36.4,121,17.08,0.0,0.00,0.00
2022-01-30,14.5,22.1,7.8,9.3,17.1,2.3,0.00,25.2,41.0,133,15.36,0.0,0.00,0.00
2022-01-31,17.5,24.7,10.9,13.0,18.8,6.7,4.60,33.5,51.8,165,17.00,2.0,4.60,0.00
2022-02-01,13.7,17.4,8.6,9.5,14.4,4.1,0.90,24.5,38.9,338,17.94,1.0,0.90,0.00
2022-02-02,11.5,18.2,5.6,7.4,13.4,2.0,0.00,17.3,28.4,68,17.44,0.0,0.00,0.00
2022-02-03,17.3,26.9,9.2,12.2,21.2,4.5,0.00,28.4,45.0,164,17.61,0.0,0.00,0.00
2022-02-04,20.9,27.7,15.4,18.2,25.6,11.2,2.30,24.9,37.8,226,17.04,3.0,2.30,0.00
2022-02-05,14.8,19.6,10.1,10.0,16.3,5.7,0.00,32.0,47.2,342,18.39,0.0,0.00,0.00
2022-02-06,11.5,17.0,5.9,7.4,12.5,2.2,0.00,18.1,32.8,8,18.32,0.0,0.00,0.00
2022-02-07,12.1,18.6,5.7,8.7,15.8,2.1,0.00,13.3,19.1,40,18.38,0.0,0.00,0.00
2022-02-08,13.3,20.2,6.4,9.8,17.3,2.9,0.00,13.0,22.0,115,18.42,0.0,0.00,0.00
2022-02-09,14.9,22.4,8.1,10.4,17.9,3.7,0.00,19.6,34.2,146,18.64,0.0,0.00,0.00
2022-02-10,18.5,27.1,11.6,13.1,22.2,6.0,0.00,27.4,43.9,173,18.41,0.0,0.00,0.00
2022-02-11,18.4,23.6,14.4,14.1,20.9,9.2,0.00,27.1,38.9,277,18.52,0.0,0.00,0.00
2022-02-12,13.2,17.1,8.9,8.0,12.1,4.3,0.20,26.4,42.5,1,18.83,2.0,0.20,0.00
2022-02-13,11.0,17.5,4.9,6.5,12.1,0.8,0.00,22.6,38.5,335,19.32,0.0,0.00,0.00
2022-02-14,12.8,19.2,5.3,9.6,17.2,1.8,0.00,10.9,14.8,339,19.57,0.0,0.00,0.00
2022-02-15,15.1,22.3,6.7,11.4,18.9,2.7,0.00,13.8,22.0,116,19.59,0.0,0.00,0.00
2022-02-16,17.5,26.8,9.6,12.7,22.4,4.7,0.00,25.3,37.4,207,19.37,0.0,0.00,0.00
2022-02-17,16.8,23.4,10.4,11.1,19.4,4.3,0.00,26.3,38.9,92,19.39,0.0,0.00,0.00
2022-02-18,19.3,27.5,12.3,13.1,20.5,6.8,0.00,34.9,52.9,159,19.42,0.0,0.00,0.00
2022-02-19,21.8,29.0,15.5,15.5,21.6,9.6,0.20,42.5,64.1,179,18.27,1.0,0.20,0.00
2022-02-20,16.9,19.8,13.3,12.2,16.7,8.3,0.20,26.1,39.2,297,20.19,2.0,0.20,0.00
2022-02-21,13.7,19.9,8.5,9.1,14.4,4.3,0.00,27.7,45.4,333,20.40,0.0,0.00,0.00
2022-02-22,14.9,21.5,7.1,11.9,19.6,3.7,0.00,12.0,16.9,97,20.58,0.0,0.00,0.00
2022-02-23,17.7,25.9,9.8,12.8,21.9,4.9,0.00,20.6,35.6,146,20.19,0.0,0.00,0.00
2022-02-24,20.6,28.3,13.7,14.8,23.0,8.3,0.00,25.8,40.3,156,20.09,0.0,0.00,0.00
2022-02-25,22.6,30.0,16.1,18.2,25.2,11.4,0.10,22.8,32.8,191,17.12,1.0,0.10,0.00
2022-02-26,21.1,26.2,16.8,17.1,23.2,11.3,0.00,22.7,33.5,324,17.14,0.0,0.00,0.00
2022-02-27,17.6,23.4,12.1,13.1,19.8,7.9,0.00,23.1,38.9,44,20.55,0.0,0.00,0.00
2022-02-28,17.6,24.5,10.9,13.6,21.3,6.7,0.00,17.1,31.0,79,20.54,0.0,0.00,0.00
2022-03-01,19.2,26.4,12.1,15.0,23.0,7.9,0.00,23.4,33.8,123,20.62,0.0,0.00,0.00
2022-03-02,22.7,30.5,15.4,17.6,26.4,9.7,0.00,28.4,45.4,167,20.93,0.0,0.00,0.00
2022-03-03,24.9,32.1,18.5,19.3,26.7,12.9,0.00,35.5,55.4,181,20.96,0.0,0.00,0.00
2022-03-04,22.1,27.3,17.3,18.0,25.5,11.8,0.00,26.6,41.8,47,19.27,0.0,0.00,0.00
2022-03-05,18.9,25.6,12.4,15.1,23.0,8.6,0.30,20.7,32.4,85,20.74,1.0,0.30,0.00
2022-03-06,22.5,31.2,13.3,19.1,28.2,10.3,0.00,25.5,40.0,150,20.81,0.0,0.00,0.00
2022-03-07,26.2,32.8,19.7,21.7,28.5,15.0,0.00,27.5,45.0,225,20.83,0.0,0.00,0.00
2022-03-08,22.9,29.4,17.4,18.3,26.4,12.7,0.00,21.4,36.4,63,21.39,0.0,0.00,0.00
2022-03-09,24.7,33.7,15.9,19.8,28.3,12.0,0.00,26.6,40.3,148,20.85,0.0,0.00,0.00
2022-03-10,28.7,37.2,21.5,23.2,30.9,16.3,0.00,31.8,49.3,198,22.13,0.0,0.00,0.00
2022-03-11,26.9,32.5,22.3,23.3,29.9,17.2,0.00,22.0,36.0,284,21.02,0.0,0.00,0.00
2022-03-12,22.1,28.6,15.7,17.3,25.0,10.9,0.00,29.5,42.8,72,22.01,0.0,0.00,0.00
2022-03-13,21.9,31.9,13.4,16.8,27.3,8.4,0.00,29.6,42.8,77,22.21,0.0,0.00,0.00
2022-03-14,24.3,34.0,15.2,19.6,28.6,11.2,0.00,29.1,47.9,153,22.26,0.0,0.00,0.00
2022-03-15,23.4,30.6,17.6,19.8,27.0,14.0,0.00,21.5,37.1,312,22.14,0.0,0.00,0.00
2022-03-16,14.0,19.3,9.2,8.7,15.0,4.8,2.80,30.7,49.7,9,22.41,1.0,2.80,0.00
2022-03-17,10.0,15.4,5.2,5.1,10.9,-0.4,0.00,24.6,36.7,23,23.99,0.0,0.00,0.00
2022-03-18,13.0,21.6,4.8,9.4,18.8,0.9,0.00,12.4,18.7,61,23.70,0.0,0.00,0.00
2022-03-19,18.2,27.0,9.1,13.3,24.2,3.4,0.00,19.1,33.8,149,23.69,0.0,0.00,0.00
2022-03-20,22.2,30.5,14.6,16.5,27.0,8.4,0.00,25.0,41.0,160,23.50,0.0,0.00,0.00
2022-03-21,23.4,30.0,17.2,18.3,26.1,11.8,0.00,26.0,45.0,167,21.92,0.0,0.00,0.00
2022-03-22,24.8,32.2,18.1,19.5,27.4,12.9,0.00,24.0,36.7,228,23.52,0.0,0.00,0.00
2022-03-23,24.7,32.2,15.7,20.3,28.9,10.1,0.00,19.4,33.5,303,23.66,0.0,0.00,0.00
2022-03-24,24.7,32.1,16.6,20.1,27.3,12.3,0.00,30.8,45.4,267,23.86,0.0,0.00,0.00
2022-03-25,19.4,26.1,12.4,15.5,23.9,7.7,0.00,18.6,31.0,65,24.20,0.0,0.00,0.00
2022-03-26,17.1,22.2,12.1,11.7,17.4,6.4,0.00,28.0,45.7,49,24.11,0.0,0.00,0.00
2022-03-27,16.6,22.6,10.6,11.8,18.6,5.7,0.00,20.9,35.6,53,23.83,0.0,0.00,0.00
2022-03-28,17.1,23.0,11.2,12.2,18.8,6.7,0.00,20.1,35.3,60,23.57,0.0,0.00,0.00
2022-03-29,17.3,24.0,10.8,12.6,20.1,5.9,0.00,17.1,31.0,51,23.73,0.0,0.00,0.00
2022-03-30,20.3,28.2,11.1,16.0,25.3,6.9,0.00,15.1,27.4,133,22.85,0.0,0.00,0.00
2022-03-31,24.7,33.0,16.4,20.6,31.7,11.0,0.00,18.3,30.6,157,24.21,0.0,0.00,0.00
2022-04-01,25.6,33.6,17.2,22.0,31.6,12.8,0.00,15.0,23.0,131,24.45,0.0,0.00,0.00
2022-04-02,26.3,33.5,18.2,22.4,31.8,13.6,0.00,16.8,29.5,100,24.47,0.0,0.00,0.00
2022-04-03,27.2,35.0,18.9,23.5,33.3,14.2,0.00,14.4,25.9,116,24.49,0.0,0.00,0.00
2022-04-04,28.2,36.3,19.5,23.8,33.9,14.6,0.00,16.2,29.9,25,24.62,0.0,0.00,0.00
2022-04-05,28.3,35.8,19.2,24.2,33.5,14.5,0.00,16.1,24.1,134,24.61,0.0,0.00,0.00
2022-04-06,28.7,36.3,20.5,23.2,32.6,15.2,0.00,28.4,40.0,156,24.87,0.0,0.00,0.00
2022-04-07,29.6,37.0,22.6,23.9,32.1,16.1,0.00,32.2,46.4,196,25.09,0.0,0.00,0.00
2022-04-08,27.0,34.2,20.0,22.7,31.9,14.7,0.00,18.9,33.5,82,25.14,0.0,0.00,0.00
2022-04-09,28.2,36.8,19.9,23.0,31.1,14.6,0.00,28.3,45.7,191,22.26,0.0,0.00,0.00
2022-04-10,27.0,34.4,19.5,22.4,31.6,14.7,0.00,24.0,36.4,68,24.66,0.0,0.00,0.00
2022-04-11,29.0,37.3,20.7,25.1,33.4,16.8,0.00,27.5,45.7,153,23.36,0.0,0.00,0.00
2022-04-12,31.4,38.4,24.2,26.5,33.3,20.7,0.00,31.4,51.1,218,23.86,0.0,0.00,0.00
2022-04-13,28.6,35.0,21.9,24.8,32.8,17.3,0.00,23.1,38.5,45,23.14,0.0,0.00,0.00
2022-04-14,27.9,33.9,24.1,24.9,33.3,20.6,0.00,27.4,42.8,34,17.29,0.0,0.00,0.00
2022-04-15,26.2,33.0,20.8,23.7,29.8,19.9,1.50,28.5,45.7,172,18.84,5.0,1.50,0.00
2022-04-16,28.4,35.6,21.0,25.3,32.3,18.9,0.00,25.0,40.0,205,23.45,0.0,0.00,0.00
2022-04-17,27.0,33.5,20.7,22.6,31.3,16.0,0.00,22.8,33.1,63,25.12,0.0,0.00,0.00
2022-04-18,25.2,31.6,18.4,21.0,29.0,13.7,0.00,17.1,28.1,51,25.37,0.0,0.00,0.00
2022-04-19,26.9,34.5,17.4,22.6,32.1,12.9,0.00,21.9,31.7,116,24.19,0.0,0.00,0.00
2022-04-20,30.7,38.2,23.4,26.1,34.1,18.9,0.00,28.3,45.7,206,20.89,0.0,0.00,0.00
2022-04-21,29.6,36.2,21.4,25.9,32.7,18.4,0.00,25.0,37.1,357,24.36,0.0,0.00,0.00
2022-04-22,28.3,34.0,22.1,24.9,33.3,18.2,0.00,21.1,34.6,129,22.08,0.0,0.00,0.00
2022-04-23,28.8,35.0,22.8,25.8,32.3,21.2,0.00,24.8,41.8,130,23.08,0.0,0.00,0.00
2022-04-24,25.3,33.2,21.8,22.8,31.4,17.4,1.70,30.3,49.3,28,19.61,2.0,1.70,0.00
2022-04-25,22.8,28.1,18.2,20.6,25.7,16.9,1.60,34.7,51.8,170,16.81,4.0,1.60,0.00
2022-04-26,25.0,31.3,19.0,23.0,28.7,17.3,0.00,24.0,40.3,190,24.18,0.0,0.00,0.00
2022-04-27,26.7,33.6,18.5,24.1,32.7,16.9,0.00,36.0,59.0,165,24.64,0.0,0.00,0.00
2022-04-28,22.8,28.0,18.4,21.3,27.4,16.5,4.10,28.5,54.7,108,20.36,7.0,4.10,0.00
2022-04-29,23.6,30.1,18.7,22.7,29.9,17.0,0.00,24.0,37.4,165,23.32,0.0,0.00,0.00
2022-04-30,25.6,33.5,18.5,24.0,30.7,18.2,0.00,22.9,37.4,293,25.44,0.0,0.00,0.00
2022-05-01,29.0,37.2,20.8,25.0,33.5,17.7,0.00,29.7,47.5,264,25.50,0.0,0.00,0.00
2022-05-02,27.6,33.9,21.1,23.8,32.0,16.8,0.00,17.9,32.0,38,26.08,0.0,0.00,0.00
2022-05-03,27.9,35.0,19.9,24.5,33.8,16.3,0.00,16.1,25.2,40,25.95,0.0,0.00,0.00
2022-05-04,31.3,39.2,22.2,27.0,35.6,17.5,0.00,26.4,43.6,206,26.01,0.0,0.00,0.00
2022-05-05,33.7,40.0,26.5,28.8,35.8,21.3,0.00,27.4,40.0,261,25.50,0.0,0.00,0.00
2022-05-06,31.1,37.8,23.7,26.2,33.3,19.7,0.00,34.5,51.8,248,23.80,0.0,0.00,0.00
2022-05-07,27.4,33.4,21.3,23.3,31.8,16.4,0.00,22.0,33.1,27,26.49,0.0,0.00,0.00
2022-05-08,26.7,33.0,19.9,22.5,31.2,15.1,0.00,22.2,32.4,59,26.55,0.0,0.00,0.00
2022-05-09,27.3,33.6,20.5,24.0,32.5,16.8,0.00,19.6,29.5,87,26.12,0.0,0.00,0.00
2022-05-10,28.8,35.3,21.1,24.6,32.2,16.8,0.00,23.1,38.2,105,26.06,0.0,0.00,0.00
2022-05-11,30.7,38.0,23.5,26.9,35.3,19.6,0.00,21.7,31.3,330,26.32,0.0,0.00,0.00
2022-05-12,29.8,36.3,22.0,25.8,34.5,17.9,0.00,23.8,34.2,45,26.47,0.0,0.00,0.00
2022-05-13,28.7,34.8,22.4,24.0,30.7,17.9,0.00,26.3,42.1,5,26.48,0.0,0.00,0.00
2022-05-14,26.7,32.8,20.1,21.6,26.8,16.0,0.00,32.2,51.8,348,26.99,0.0,0.00,0.00
2022-05-15,27.9,36.0,20.2,23.0,30.8,15.2,0.00,21.2,36.7,12,27.13,0.0,0.00,0.00
2022-05-16,31.0,39.4,21.2,26.5,35.5,16.7,0.00,25.0,37.8,32,26.79,0.0,0.00,0.00
2022-05-17,30.4,36.8,23.8,26.7,34.4,20.4,0.00,18.4,33.5,61,26.60,0.0,0.00,0.00
2022-05-18,32.0,40.0,23.5,28.2,38.3,19.0,0.00,18.3,31.7,151,26.80,0.0,0.00,0.00
2022-05-19,33.3,40.8,24.9,29.2,38.2,20.3,0.00,20.5,34.6,215,26.84,0.0,0.00,0.00
2022-05-20,34.2,41.8,25.5,29.9,39.4,20.7,0.00,22.7,38.9,186,26.89,0.0,0.00,0.00
2022-05-21,34.4,42.0,24.8,29.8,39.1,21.3,0.00,30.0,45.4,214,26.97,0.0,0.00,0.00
2022-05-22,33.2,40.1,25.2,29.3,38.5,21.4,0.00,29.6,43.2,91,26.85,0.0,0.00,0.00
2022-05-23,33.9,41.0,26.1,29.2,37.5,21.4,0.00,27.6,42.5,331,26.92,0.0,0.00,0.00
2022-05-24,29.9,35.7,24.0,25.4,32.8,19.2,0.00,22.6,34.6,44,26.65,0.0,0.00,0.00
2022-05-25,30.6,36.9,23.5,26.2,34.1,19.3,0.00,29.1,42.8,105,26.49,0.0,0.00,0.00
2022-05-26,32.9,40.2,24.1,28.2,35.4,20.3,0.00,27.8,45.7,170,25.92,0.0,0.00,0.00
2022-05-27,33.6,41.6,25.8,28.4,36.6,20.9,0.00,36.6,56.5,157,26.33,0.0,0.00,0.00
2022-05-28,34.0,40.2,26.9,29.8,37.8,22.4,0.00,27.8,47.9,104,26.25,0.0,0.00,0.00
2022-05-29,33.0,39.7,26.1,28.8,38.1,21.2,0.00,22.0,38.5,95,26.69,0.0,0.00,0.00
2022-05-30,32.7,39.2,25.7,28.3,36.7,21.5,0.00,24.1,40.0,84,26.92,0.0,0.00,0.00
2022-05-31,32.4,38.8,25.2,28.3,36.6,21.0,0.00,24.2,40.3,74,27.06,0.0,0.00,0.00
2022-06-01,32.5,39.3,24.2,28.2,37.1,20.0,0.00,20.1,35.6,69,27.12,0.0,0.00,0.00
2022-06-02,32.7,39.1,25.4,28.1,35.3,20.4,0.00,20.4,32.4,128,27.48,0.0,0.00,0.00
2022-06-03,32.5,39.3,24.8,28.0,35.5,20.2,0.00,23.0,37.8,137,27.50,0.0,0.00,0.00
2022-06-04,32.8,40.0,23.5,28.9,37.0,19.7,0.00,18.2,31.7,122,27.49,0.0,0.00,0.00
2022-06-05,34.2,41.3,24.4,30.2,39.7,20.1,0.00,23.9,36.7,125,27.60,0.0,0.00,0.00
2022-06-06,34.4,42.0,25.2,30.0,39.6,20.4,0.00,20.2,33.5,279,27.60,0.0,0.00,0.00
2022-06-07,34.9,42.7,25.2,30.4,39.9,20.8,0.00,20.8,35.6,164,27.68,0.0,0.00,0.00
2022-06-08,35.1,43.1,27.2,30.7,40.7,22.3,0.00,19.3,35.6,149,27.60,0.0,0.00,0.00
2022-06-09,35.4,43.3,25.9,31.8,41.3,21.7,0.00,22.4,37.8,157,27.49,0.0,0.00,0.00
2022-06-10,36.0,43.0,27.5,32.4,41.6,22.9,0.00,15.4,25.2,148,27.48,0.0,0.00,0.00
2022-06-11,34.8,41.0,27.2,31.0,39.3,23.1,0.00,24.0,34.2,55,27.14,0.0,0.00,0.00
2022-06-12,34.3,41.3,26.5,31.3,40.6,22.8,0.00,18.8,28.1,77,27.14,0.0,0.00,0.00
2022-06-13,35.1,41.3,27.8,31.1,39.6,23.8,0.00,24.9,40.3,87,27.24,0.0,0.00,0.00
2022-06-14,35.4,42.0,28.4,31.2,40.5,23.6,0.00,21.6,34.6,128,27.21,0.0,0.00,0.00
2022-06-15,34.7,41.1,26.5,30.8,38.6,22.8,0.00,22.0,32.4,120,27.26,0.0,0.00,0.00
2022-06-16,34.7,41.9,27.4,30.5,38.6,23.3,0.00,28.2,47.2,103,27.26,0.0,0.00,0.00
2022-06-17,34.1,41.0,26.5,30.8,39.0,23.2,0.00,24.9,38.9,42,27.24,0.0,0.00,0.00
2022-06-18,34.8,41.3,27.5,30.2,36.4,24.3,0.00,36.0,55.1,355,27.36,0.0,0.00,0.00
2022-06-19,36.1,42.9,29.5,31.3,38.2,24.7,0.00,26.3,42.1,5,27.82,0.0,0.00,0.00
2022-06-20,35.2,43.0,26.1,31.6,41.5,22.5,0.00,15.7,26.3,292,27.84,0.0,0.00,0.00
2022-06-21,36.6,43.5,29.6,32.1,39.8,24.6,0.00,26.2,42.5,16,27.25,0.0,0.00,0.00
2022-06-22,36.8,43.1,29.9,33.2,41.2,26.2,0.00,24.1,36.7,195,25.65,0.0,0.00,0.00
